base_price,competitor_price,demand,inventory,time_to_event,distance,demand_ratio,final_price,season_Autumn,season_Monsoon,season_Summer,season_Winter,customer_type_New,customer_type_Premium,customer_type_Regular
4328,2831,563,196,573,1835,2.872448979591837,8462.08,1,0,0,0,1,0,0
4250,2843,614,210,243,899,2.9238095238095236,8612.43,0,1,0,0,0,0,1
4160,4375,269,112,433,166,2.4017857142857144,7782.42,0,0,1,0,0,0,1
4705,2981,290,299,9,465,0.9698996655518395,6505.02,0,0,0,1,0,1,0
4865,301,365,230,272,256,1.5869565217391304,7254.44,0,1,0,0,0,0,1
3712,1598,429,377,32,423,1.1379310344827587,4980.69,0,0,0,1,0,0,1
1789,3186,201,311,605,198,0.6463022508038585,2176.86,0,0,0,1,1,0,0
1416,3213,646,196,479,1237,3.295918367346939,2869.2,0,0,0,1,0,1,0
4929,2690,437,459,128,557,0.9520697167755992,6452.48,0,0,1,0,0,0,1
3286,2048,817,412,17,1838,1.983009708737864,5508.02,0,1,0,0,0,0,1
4120,3704,357,421,553,883,0.8479809976247031,5436.89,0,0,1,0,1,0,0
4454,4063,438,108,473,1896,4.055555555555555,10586.88,0,0,0,1,1,0,0
1245,793,401,433,301,525,0.9260969976905312,1622.95,1,0,0,0,1,0,0
4494,1819,350,254,42,1076,1.3779527559055118,6410.61,0,0,1,0,0,1,0
660,4033,556,322,52,1289,1.7267080745341614,1068.62,1,0,0,0,1,0,0
2012,3832,949,316,188,1977,3.0031645569620253,4009.82,0,0,0,1,0,1,0
1964,2759,411,31,151,1349,13.258064516129032,10427.02,1,0,0,0,1,0,0
396,1821,56,77,244,555,0.7272727272727273,500.77,0,0,1,0,0,0,1
2509,4151,674,401,491,7,1.680798004987531,4057.5,0,1,0,0,0,1,0
2736,2391,759,325,127,1766,2.335384615384615,4970.49,1,0,0,0,1,0,0
1561,4299,434,74,717,44,5.864864864864865,4587.65,0,0,1,0,1,0,0
4392,2798,526,301,409,1196,1.7475083056478404,6712.97,0,1,0,0,0,0,1
2368,3474,969,464,612,1126,2.0883620689655173,4182.09,0,0,0,1,0,0,1
1094,1110,967,226,344,735,4.278761061946903,2592.38,0,1,0,0,0,0,1
107,1141,646,38,591,1604,17.0,661.55,0,0,0,1,1,0,0
2691,1657,888,202,695,1658,4.396039603960396,6711.4,0,0,1,0,0,0,1
2615,1307,337,65,98,589,5.184615384615385,7007.41,0,0,1,0,0,0,1
4515,1780,96,347,68,812,0.276657060518732,4905.38,0,1,0,0,0,1,0
1517,3721,524,397,28,1999,1.3198992443324937,2283.26,0,0,1,0,0,1,0
2416,3452,174,221,29,1320,0.7873303167420814,3116.59,0,0,1,0,0,1,0
4032,1778,232,247,634,1229,0.9392712550607287,5558.3,0,0,0,1,1,0,0
1387,3696,870,209,212,1963,4.162679425837321,3354.77,0,0,1,0,0,1,0
2944,2845,306,484,688,491,0.6322314049586777,3537.39,1,0,0,0,1,0,0
1218,3645,925,187,617,318,4.946524064171123,3210.99,0,0,0,1,0,0,1
652,3093,460,432,480,1195,1.0648148148148149,891.26,1,0,0,0,1,0,0
760,880,352,428,72,218,0.822429906542056,999.29,0,1,0,0,1,0,0
815,1045,945,162,491,1939,5.833333333333333,2261.1,1,0,0,0,0,0,1
3685,3528,350,471,110,501,0.7430997876857749,4771.56,0,0,1,0,0,1,0
3861,3198,470,53,113,1841,8.867924528301886,15231.59,0,1,0,0,0,1,0
2629,647,401,440,397,1217,0.9113636363636364,3678.16,0,0,1,0,0,1,0
4070,2307,910,177,232,333,5.141242937853107,10678.87,0,1,0,0,0,0,1
3507,3084,546,296,43,1177,1.8445945945945945,5532.21,0,1,0,0,1,0,0
1558,2690,560,206,265,553,2.7184466019417477,2932.1,0,0,0,1,0,0,1
3367,2274,430,346,46,1047,1.2427745664739884,4631.25,1,0,0,0,0,0,1
954,1897,390,83,570,1722,4.698795180722891,2392.76,0,0,1,0,0,0,1
4860,1980,626,180,225,216,3.477777777777778,10838.84,0,1,0,0,0,0,1
3637,3156,14,389,652,1067,0.03598971722365039,3747.72,0,0,0,1,1,0,0
1997,2357,657,192,101,1385,3.421875,4240.38,0,1,0,0,0,1,0
372,2297,13,25,281,1649,0.52,454.66,1,0,0,0,0,1,0
4187,130,690,77,238,743,8.96103896103896,15720.79,0,1,0,0,0,0,1
1372,711,325,384,601,936,0.8463541666666666,1777.15,1,0,0,0,1,0,0
4474,4497,831,334,246,414,2.4880239520958085,8525.51,0,1,0,0,0,0,1
4119,3110,927,51,691,1442,18.176470588235293,27365.7,1,0,0,0,1,0,0
915,3012,87,119,99,622,0.7310924369747899,1186.57,0,0,1,0,0,0,1
4471,3902,540,50,200,1674,10.8,19216.66,1,0,0,0,0,1,0
1022,2912,726,315,256,617,2.3047619047619046,1844.44,1,0,0,0,0,1,0
4837,782,364,477,437,316,0.7631027253668763,6110.27,0,0,1,0,0,0,1
4700,356,845,15,494,1921,56.333333333333336,86075.61,1,0,0,0,0,1,0
4967,1039,42,340,436,1676,0.12352941176470589,5215.03,0,1,0,0,0,0,1
1364,2994,671,190,707,1454,3.531578947368421,2822.28,0,1,0,0,1,0,0
3824,3285,714,282,24,767,2.5319148936170213,7379.85,0,1,0,0,1,0,0
2887,876,148,370,363,499,0.4,3367.27,0,0,1,0,1,0,0
2822,2832,281,194,270,349,1.4484536082474226,4363.06,1,0,0,0,1,0,0
4323,831,205,332,228,75,0.6174698795180723,5595.23,1,0,0,0,0,0,1
2650,2142,136,153,128,233,0.8888888888888888,3425.15,0,1,0,0,0,1,0
3049,1069,358,445,543,913,0.8044943820224719,4114.1,1,0,0,0,1,0,0
1773,202,752,109,58,724,6.89908256880734,5827.97,0,1,0,0,0,1,0
4687,1183,53,99,325,570,0.5353535353535354,5754.17,0,1,0,0,0,0,1
3192,4962,751,481,659,38,1.5613305613305613,5066.36,0,1,0,0,0,1,0
2938,3170,737,255,106,262,2.8901960784313725,5546.12,0,0,1,0,0,1,0
1766,3848,253,248,437,1470,1.0201612903225807,2367.28,0,0,0,1,0,1,0
4611,471,18,427,85,212,0.04215456674473068,4730.5,0,0,0,1,0,0,1
2295,778,771,221,2,1482,3.48868778280543,5117.8,1,0,0,0,0,0,1
1484,301,721,90,437,1674,8.011111111111111,5100.44,0,1,0,0,0,0,1
4503,188,855,124,451,991,6.895161290322581,15171.74,0,0,0,1,0,1,0
4054,2096,88,285,565,1306,0.3087719298245614,4478.21,0,0,0,1,1,0,0
2999,4594,766,89,441,1594,8.606741573033707,11453.44,1,0,0,0,1,0,0
160,287,199,65,222,785,3.0615384615384613,327.23,0,0,1,0,0,1,0
4047,4847,95,188,25,1589,0.5053191489361702,5094.52,1,0,0,0,1,0,0
2390,1654,494,318,35,206,1.5534591194968554,3617.05,1,0,0,0,1,0,0
572,4782,280,58,669,5,4.827586206896552,1446.91,0,1,0,0,0,1,0
1058,329,783,269,343,1859,2.9107806691449816,2149.61,0,0,1,0,0,0,1
632,3652,522,283,366,1643,1.8445229681978799,1077.79,1,0,0,0,1,0,0
593,154,29,301,657,1267,0.09634551495016612,611.98,0,0,0,1,0,0,1
181,4466,498,382,336,148,1.3036649214659686,267.79,0,0,0,1,1,0,0
3070,4131,941,300,433,1715,3.1366666666666667,6104.05,1,0,0,0,0,1,0
111,1223,139,39,457,1710,3.5641025641025643,246.4,0,1,0,0,0,1,0
4644,3240,847,383,479,975,2.2114882506527413,8321.97,0,1,0,0,0,0,1
861,3470,779,261,398,1347,2.9846743295019156,1756.38,1,0,0,0,0,0,1
3285,1652,652,72,343,387,9.055555555555555,12740.98,0,0,1,0,0,0,1
125,215,16,91,691,1943,0.17582417582417584,133.67,0,1,0,0,0,0,1
1906,3713,861,414,280,1417,2.079710144927536,3276.17,0,0,0,1,0,1,0
4257,4518,762,445,352,1675,1.7123595505617977,6952.3,0,0,1,0,0,1,0
4424,2710,713,489,197,1711,1.4580777096114519,6939.24,1,0,0,0,0,1,0
4802,459,946,334,225,1789,2.8323353293413174,9284.31,0,0,1,0,0,0,1
3759,127,319,390,47,1969,0.8179487179487179,4796.41,0,1,0,0,0,1,0
1625,3937,818,178,185,1274,4.595505617977528,3911.24,0,1,0,0,0,1,0
860,3633,636,319,162,428,1.993730407523511,1484.0,0,0,0,1,1,0,0
694,1518,910,352,643,369,2.585227272727273,1298.21,1,0,0,0,1,0,0
1155,4139,482,167,295,1001,2.8862275449101795,2300.37,0,0,1,0,1,0,0
1954,3016,111,484,92,1933,0.22933884297520662,2121.69,0,0,1,0,0,0,1
3183,1394,347,65,587,648,5.338461538461538,8286.14,0,0,1,0,0,0,1
4016,3729,328,344,650,1471,0.9534883720930233,5664.5,0,0,1,0,0,1,0
3775,2175,522,434,168,1046,1.2027649769585254,5553.7,0,0,0,1,0,1,0
2148,4939,34,151,258,550,0.2251655629139073,2384.83,0,0,0,1,0,0,1
1558,3777,730,158,557,539,4.620253164556962,3887.45,0,0,0,1,1,0,0
1319,3253,439,385,309,1306,1.1402597402597403,1934.66,0,1,0,0,0,1,0
4328,1878,152,235,649,1303,0.6468085106382979,5275.13,0,0,0,1,1,0,0
4281,4775,718,483,615,1144,1.4865424430641823,6687.13,0,0,0,1,0,1,0
1599,3994,666,34,129,1277,19.58823529411765,11015.19,1,0,0,0,1,0,0
1930,2598,158,187,673,1895,0.8449197860962567,2631.06,1,0,0,0,0,1,0
3495,4628,702,374,550,477,1.8770053475935828,5784.97,1,0,0,0,1,0,0
1303,473,64,104,569,1089,0.6153846153846154,1617.27,1,0,0,0,1,0,0
4370,2365,480,62,161,1610,7.741935483870968,15545.43,0,0,0,1,0,0,1
2910,1231,372,313,176,1327,1.1884984025559104,3974.26,0,0,0,1,0,1,0
3192,1942,659,79,288,1341,8.341772151898734,11398.7,0,1,0,0,1,0,0
3144,1673,218,185,405,174,1.1783783783783783,4428.64,0,0,1,0,0,0,1
4773,4544,194,141,657,1924,1.375886524822695,7159.77,0,0,1,0,0,1,0
3614,887,74,417,580,1439,0.1774580335731415,3861.42,1,0,0,0,0,0,1
1898,1645,558,499,340,1284,1.1182364729458918,2630.91,0,1,0,0,1,0,0
2675,4221,121,424,268,1309,0.28537735849056606,2979.78,0,0,0,1,0,1,0
244,469,272,348,218,73,0.7816091954022989,320.66,0,0,1,0,1,0,0
4957,4474,85,468,164,1103,0.18162393162393162,5707.61,1,0,0,0,1,0,0
4026,1802,305,422,691,1068,0.7227488151658767,4980.25,1,0,0,0,0,0,1
1477,1757,187,398,391,745,0.46984924623115576,1717.08,0,0,1,0,1,0,0
3246,2028,775,347,417,1027,2.23342939481268,5746.45,0,0,1,0,0,1,0
1925,4155,10,460,48,443,0.021739130434782608,2025.43,0,0,1,0,0,0,1
893,706,157,369,194,79,0.4254742547425474,1079.3,0,0,0,1,1,0,0
1701,2676,885,340,718,1401,2.6029411764705883,3116.49,0,0,1,0,1,0,0
4514,4224,680,222,84,1717,3.063063063063063,9133.92,0,1,0,0,1,0,0
1210,422,845,487,613,139,1.735112936344969,1911.02,0,1,0,0,0,0,1
4153,1976,995,220,667,1926,4.5227272727272725,10063.16,0,0,1,0,0,1,0
4893,683,789,446,47,815,1.7690582959641257,8036.03,0,0,0,1,0,0,1
4037,2909,671,354,234,1031,1.8954802259887005,6836.63,1,0,0,0,1,0,0
4063,755,138,73,299,883,1.8904109589041096,6576.67,0,0,1,0,0,0,1
882,4981,647,44,147,1902,14.704545454545455,5070.16,0,0,1,0,1,0,0
1216,322,522,21,196,1860,24.857142857142858,10467.55,0,0,1,0,0,0,1
1850,2222,908,440,22,725,2.0636363636363635,3232.24,0,1,0,0,1,0,0
2676,2320,638,355,194,513,1.7971830985915493,4234.62,0,1,0,0,0,0,1
4127,3650,981,320,386,696,3.065625,8057.99,1,0,0,0,1,0,0
3436,2542,511,257,364,1787,1.9883268482490273,6001.19,0,0,0,1,1,0,0
4487,4085,158,121,274,727,1.3057851239669422,6508.55,0,0,1,0,0,0,1
1587,266,278,334,384,77,0.8323353293413174,2110.9,0,0,1,0,0,0,1
3975,2116,710,476,208,1067,1.4915966386554622,6219.33,0,0,1,0,1,0,0
3731,217,662,100,275,1948,6.62,11905.18,1,0,0,0,0,1,0
4292,1909,114,303,496,1181,0.37623762376237624,5046.15,0,0,1,0,1,0,0
4058,2306,475,38,539,530,12.5,19991.8,0,1,0,0,1,0,0
3497,1350,773,21,527,1879,36.80952380952381,45982.13,0,0,0,1,0,1,0
173,4106,938,156,159,1244,6.012820512820513,491.54,0,1,0,0,1,0,0
1459,3209,911,146,460,1609,6.239726027397261,4560.5,0,0,1,0,0,0,1
1191,4658,290,347,394,1013,0.8357348703170029,1595.35,1,0,0,0,0,0,1
4953,1771,416,166,439,190,2.5060240963855422,9172.5,0,1,0,0,0,1,0
2041,2251,865,268,379,875,3.2276119402985075,4147.73,0,0,0,1,1,0,0
3248,2397,622,96,164,262,6.479166666666667,9700.94,1,0,0,0,0,0,1
4403,1136,803,167,639,144,4.808383233532934,11230.99,0,0,1,0,1,0,0
1344,2714,909,195,330,1509,4.661538461538462,3476.18,0,0,1,0,0,1,0
1385,1979,367,353,570,641,1.0396600566572238,1952.4,1,0,0,0,0,0,1
4605,696,684,318,147,278,2.150943396226415,8065.55,0,1,0,0,0,1,0
3136,720,212,366,110,814,0.5792349726775956,4046.28,0,1,0,0,1,0,0
870,170,621,238,394,1726,2.6092436974789917,1701.87,1,0,0,0,1,0,0
1943,1903,290,13,561,1687,22.307692307692307,15544.01,0,1,0,0,1,0,0
173,4633,925,66,182,1941,14.015151515151516,917.72,0,0,0,1,0,1,0
1760,1167,266,447,573,307,0.5950782997762863,2170.41,1,0,0,0,0,0,1
4449,2025,103,37,443,1920,2.7837837837837838,8854.07,0,0,0,1,0,1,0
919,1137,333,25,130,607,13.32,4801.87,1,0,0,0,0,0,1
3918,3542,800,22,403,550,36.36363636363637,48227.5,0,0,0,1,1,0,0
431,3283,748,209,505,1180,3.5789473684210527,960.01,0,0,1,0,1,0,0
1521,1502,371,193,654,300,1.922279792746114,2554.05,0,0,1,0,0,1,0
3755,2461,671,318,22,347,2.110062893081761,6725.99,0,1,0,0,0,0,1
1791,1538,360,313,17,1447,1.1501597444089458,2541.3,1,0,0,0,1,0,0
4650,3911,71,290,634,426,0.24482758620689654,5474.45,0,0,1,0,1,0,0
4508,584,650,331,282,42,1.9637462235649548,7372.19,1,0,0,0,0,1,0
327,4364,196,167,227,316,1.1736526946107784,480.37,1,0,0,0,0,1,0
2981,4998,589,369,420,638,1.5962059620596205,4563.19,0,0,0,1,0,0,1
2965,345,924,268,373,1849,3.4477611940298507,6520.16,0,0,1,0,1,0,0
2675,3471,551,416,301,77,1.3245192307692308,4084.05,0,1,0,0,0,0,1
4622,1450,906,166,286,96,5.457831325301205,12949.49,0,1,0,0,0,0,1
564,629,313,434,116,1287,0.7211981566820277,736.01,0,1,0,0,0,0,1
377,3914,796,103,149,819,7.728155339805825,1370.99,1,0,0,0,0,1,0
4214,1888,648,276,404,737,2.347826086956522,7451.56,0,1,0,0,0,0,1
165,1802,445,30,682,1647,14.833333333333334,945.25,1,0,0,0,0,0,1
4362,3725,222,136,90,750,1.6323529411764706,7081.82,0,0,1,0,0,0,1
502,3420,415,356,119,205,1.1657303370786516,723.15,1,0,0,0,0,1,0
4083,859,827,417,696,1312,1.9832134292565948,7081.14,0,1,0,0,0,1,0
4604,1503,971,360,93,1287,2.6972222222222224,8844.37,0,0,1,0,1,0,0
3578,897,143,359,629,1612,0.3983286908077994,4301.87,0,1,0,0,0,1,0
3544,631,969,458,447,936,2.1157205240174672,5801.0,1,0,0,0,0,1,0
4792,2017,926,394,312,655,2.350253807106599,8448.26,1,0,0,0,0,0,1
4519,4237,924,447,318,315,2.0671140939597317,7885.44,0,1,0,0,1,0,0
3139,3516,228,465,121,1393,0.49032258064516127,3746.21,0,0,1,0,0,1,0
1537,698,430,121,317,1621,3.553719008264463,3290.85,1,0,0,0,1,0,0
528,405,328,243,138,1932,1.3497942386831276,812.39,0,0,0,1,0,0,1
2782,3009,166,43,660,1276,3.86046511627907,6335.69,0,0,0,1,0,1,0
2877,778,197,89,284,1357,2.2134831460674156,4879.61,0,0,0,1,0,0,1
3478,3484,485,484,654,744,1.0020661157024793,4737.17,0,0,0,1,0,0,1
492,830,171,461,520,1450,0.37093275488069416,575.11,0,1,0,0,1,0,0
4641,2125,138,92,505,295,1.5,7394.81,1,0,0,0,0,1,0
441,4328,313,38,391,831,8.236842105263158,1640.67,0,0,1,0,1,0,0
232,2866,98,498,5,642,0.19678714859437751,258.46,0,0,0,1,0,0,1
364,2198,904,140,367,285,6.457142857142857,1115.3,0,1,0,0,0,1,0
4288,491,926,20,492,1341,46.3,69693.6,0,0,1,0,0,0,1
1785,2843,171,401,466,512,0.42643391521197005,2143.41,0,1,0,0,1,0,0
1534,3884,931,71,235,1008,13.112676056338028,7837.96,1,0,0,0,1,0,0
1760,3937,45,368,362,29,0.12228260869565218,1909.34,0,0,0,1,0,0,1
3917,4703,236,42,522,1764,5.619047619047619,10812.53,0,0,1,0,1,0,0
2454,1785,160,145,242,1318,1.103448275862069,3580.07,0,0,1,0,1,0,0
365,3014,602,418,442,1031,1.4401913875598087,559.39,0,1,0,0,0,0,1
4841,1518,56,97,188,542,0.5773195876288659,5902.24,0,1,0,0,0,1,0
1236,4291,725,419,404,215,1.730310262529833,1912.0,1,0,0,0,0,1,0
4649,4301,949,419,427,627,2.2649164677804294,7946.09,0,0,1,0,0,1,0
1490,4190,669,26,413,1976,25.73076923076923,13612.32,0,0,0,1,0,0,1
1212,3826,240,100,514,215,2.4,2182.11,0,0,0,1,0,0,1
2334,4873,548,422,154,1188,1.2985781990521328,3378.76,0,0,1,0,1,0,0
2966,3729,710,308,203,1194,2.3051948051948052,5444.53,0,0,1,0,0,1,0
3168,3413,174,496,217,221,0.35080645161290325,3844.26,1,0,0,0,1,0,0
2279,4985,733,262,482,1024,2.7977099236641223,4340.53,0,0,0,1,0,0,1
734,4710,829,82,315,1284,10.109756097560975,3047.38,0,0,0,1,0,1,0
3731,1184,596,215,617,1748,2.772093023255814,7360.08,0,1,0,0,0,0,1
1499,1107,613,270,1,261,2.27037037037037,2633.33,0,1,0,0,1,0,0
4886,1417,583,187,503,1838,3.1176470588235294,9661.58,0,0,0,1,1,0,0
2839,2449,75,487,278,1867,0.1540041067761807,3023.91,0,0,1,0,0,0,1
3270,2793,929,321,194,1666,2.8940809968847354,6280.49,0,0,1,0,0,0,1
1965,2378,89,456,248,1024,0.19517543859649122,2080.33,0,1,0,0,0,1,0
2055,3822,149,322,88,1641,0.46273291925465837,2560.6,0,0,1,0,0,0,1
4777,3793,409,229,434,566,1.7860262008733625,7652.21,1,0,0,0,1,0,0
2318,4492,941,182,420,1644,5.170329670329671,5962.44,0,0,1,0,1,0,0
1489,4650,139,174,253,1496,0.7988505747126436,1876.3,0,0,1,0,0,0,1
4979,4435,994,337,429,1851,2.949554896142433,9688.19,0,0,1,0,0,0,1
3230,3347,775,344,164,801,2.252906976744186,5711.7,0,1,0,0,0,1,0
4376,3234,455,229,495,1279,1.9868995633187774,7475.91,0,0,1,0,1,0,0
4214,2698,841,301,162,1302,2.7940199335548175,7984.67,0,0,0,1,1,0,0
1349,2285,38,170,507,1583,0.2235294117647059,1577.31,0,1,0,0,1,0,0
3266,4152,997,399,265,646,2.49874686716792,6148.74,0,0,1,0,0,0,1
1345,4649,211,257,110,1048,0.8210116731517509,1814.71,0,0,1,0,1,0,0
153,3924,246,380,719,989,0.6473684210526316,188.63,1,0,0,0,0,0,1
3010,3620,608,469,319,1457,1.2963752665245203,4339.89,0,0,1,0,0,1,0
2496,1349,617,80,132,992,7.7125,8716.16,0,1,0,0,0,0,1
542,2174,808,438,133,629,1.8447488584474885,879.99,0,0,1,0,0,1,0
4775,2604,348,101,394,1775,3.4455445544554455,9963.12,0,1,0,0,0,1,0
3711,4890,408,400,620,478,1.02,5329.9,0,0,0,1,0,0,1
4477,4905,448,370,684,1518,1.2108108108108109,6621.01,0,0,1,0,0,1,0
2507,2114,298,330,552,382,0.9030303030303031,3262.0,0,1,0,0,0,0,1
922,1048,261,254,35,819,1.0275590551181102,1313.87,0,0,0,1,1,0,0
3802,206,986,33,571,374,29.87878787878788,40104.97,0,1,0,0,0,0,1
3039,2591,701,54,705,553,12.981481481481481,14892.9,0,0,1,0,0,1,0
4836,4792,109,198,372,762,0.5505050505050505,5829.72,0,1,0,0,0,1,0
1131,254,925,412,31,1347,2.245145631067961,1897.65,0,0,1,0,1,0,0
2116,3340,594,382,174,1113,1.5549738219895288,3130.33,0,1,0,0,0,0,1
662,895,431,425,390,92,1.0141176470588236,878.86,0,0,0,1,1,0,0
2638,4467,652,295,710,377,2.2101694915254235,4599.64,0,0,1,0,0,1,0
440,1670,703,330,106,1999,2.1303030303030304,748.7,0,0,0,1,0,0,1
4667,1734,715,425,275,1105,1.6823529411764706,7127.09,0,0,1,0,0,1,0
3875,2038,27,450,96,1666,0.06,4100.39,0,1,0,0,0,0,1
2396,1632,480,413,682,603,1.162227602905569,3329.75,0,0,0,1,1,0,0
334,3128,647,350,30,100,1.8485714285714285,540.52,0,0,1,0,1,0,0
1216,4317,732,92,161,1614,7.956521739130435,4189.51,0,0,0,1,0,1,0
2008,1540,16,231,306,1579,0.06926406926406926,2174.7,1,0,0,0,1,0,0
1517,1498,428,379,623,1147,1.129287598944591,2039.98,0,0,0,1,1,0,0
1391,3746,389,485,196,800,0.8020618556701031,1792.64,0,0,1,0,0,1,0
3588,3497,517,361,608,1420,1.4321329639889198,5588.58,0,1,0,0,0,1,0
4827,4345,123,423,338,23,0.2907801418439716,5468.32,1,0,0,0,0,1,0
3754,4902,861,352,138,656,2.446022727272727,6795.8,1,0,0,0,0,0,1
628,3142,520,228,447,1964,2.280701754385965,1064.88,1,0,0,0,0,1,0
3424,1715,605,494,310,770,1.2246963562753037,4965.44,0,0,0,1,0,0,1
2080,1613,860,452,179,519,1.9026548672566372,3573.2,0,0,1,0,0,1,0
3039,2698,882,227,337,1301,3.8854625550660793,6773.3,0,0,0,1,0,0,1
1429,944,985,199,234,1722,4.949748743718593,3690.6,1,0,0,0,0,1,0
1333,3519,623,76,249,1119,8.197368421052632,4882.33,1,0,0,0,0,0,1
1853,3630,478,40,132,919,11.95,8575.2,1,0,0,0,1,0,0
2900,2427,102,331,249,1406,0.3081570996978852,3469.16,0,0,0,1,0,1,0
3033,3140,501,259,455,1980,1.9343629343629343,5017.2,1,0,0,0,0,1,0
2859,2076,837,63,499,377,13.285714285714286,14418.22,0,1,0,0,0,0,1
2875,1935,111,19,63,1049,5.842105263157895,8179.11,0,0,1,0,1,0,0
3587,4999,502,175,392,291,2.8685714285714288,6923.36,1,0,0,0,1,0,0
3950,454,772,348,257,1251,2.218390804597701,6806.01,0,0,1,0,0,0,1
2627,1705,545,424,248,1197,1.2853773584905661,3892.34,0,0,0,1,0,1,0
990,4573,494,294,264,1671,1.6802721088435375,1540.49,1,0,0,0,1,0,0
2165,3295,998,162,467,1477,6.160493827160494,6365.94,0,1,0,0,0,1,0
1288,2227,488,41,361,1312,11.902439024390244,6076.72,1,0,0,0,0,0,1
4397,1087,886,26,393,1845,34.07692307692308,53186.39,0,1,0,0,0,1,0
840,4428,176,380,179,1093,0.4631578947368421,986.22,0,1,0,0,1,0,0
1469,253,149,310,506,1305,0.4806451612903226,1683.17,0,0,1,0,0,0,1
1489,1006,103,314,499,863,0.32802547770700635,1695.31,0,0,1,0,1,0,0
2100,3863,190,352,677,342,0.5397727272727273,2507.95,0,0,0,1,0,1,0
1571,1720,585,155,603,870,3.774193548387097,3654.28,0,1,0,0,0,1,0
1636,3728,13,84,704,1357,0.15476190476190477,1793.77,0,1,0,0,0,0,1
418,3674,615,388,292,1767,1.5850515463917525,631.23,0,0,1,0,1,0,0
2364,4518,398,133,588,1410,2.992481203007519,4926.63,0,0,0,1,1,0,0
1994,431,281,61,99,1366,4.60655737704918,4866.84,0,0,1,0,1,0,0
3811,4438,804,413,607,317,1.9467312348668282,6497.31,0,0,1,0,0,0,1
4919,529,141,199,181,1929,0.7085427135678392,6352.03,0,0,0,1,0,1,0
2922,2523,593,150,403,1331,3.953333333333333,6682.74,0,1,0,0,0,1,0
4608,180,825,97,666,1794,8.505154639175258,17029.7,0,1,0,0,0,1,0
1375,1673,913,436,374,1197,2.0940366972477062,2434.1,0,0,0,1,1,0,0
3183,519,602,93,624,544,6.473118279569892,9809.06,0,1,0,0,0,0,1
500,566,521,252,683,1224,2.0674603174603177,840.53,0,0,0,1,1,0,0
823,3493,695,115,253,1616,6.043478260869565,2397.15,0,0,0,1,0,0,1
2429,1665,821,101,122,1889,8.128712871287128,8582.81,0,0,1,0,1,0,0
1235,1618,972,364,442,75,2.67032967032967,2315.33,0,1,0,0,0,0,1
2870,4130,996,30,717,1952,33.2,31832.4,0,1,0,0,1,0,0
4946,2135,61,15,245,776,4.066666666666666,11051.63,0,0,0,1,1,0,0
367,903,299,464,639,1621,0.6443965517241379,461.66,0,0,1,0,0,0,1
669,1177,455,230,491,217,1.9782608695652173,1114.46,0,0,1,0,0,1,0
2656,1732,246,318,46,633,0.7735849056603774,3329.13,0,1,0,0,0,1,0
2073,2084,798,96,452,532,8.3125,7319.89,1,0,0,0,0,0,1
645,103,500,189,296,449,2.6455026455026456,1173.48,0,0,0,1,0,0,1
2922,702,289,462,141,1685,0.6255411255411255,3579.75,0,1,0,0,0,1,0
4560,2467,53,351,633,1031,0.150997150997151,4981.77,0,1,0,0,1,0,0
4742,3775,891,402,521,889,2.216417910447761,8047.73,1,0,0,0,0,1,0
370,600,775,361,66,1914,2.146814404432133,654.26,1,0,0,0,0,0,1
838,284,946,255,483,393,3.7098039215686276,1804.88,0,0,1,0,1,0,0
1357,3609,934,467,309,1622,2.0,2198.15,0,0,1,0,0,0,1
158,3351,368,183,460,1410,2.010928961748634,278.51,0,0,1,0,0,1,0
4281,3247,655,122,593,1525,5.368852459016393,11676.59,0,0,1,0,1,0,0
4958,3040,577,485,398,1171,1.1896907216494845,6841.92,0,0,0,1,0,1,0
489,1395,535,468,469,316,1.143162393162393,715.45,1,0,0,0,0,1,0
818,154,699,80,617,454,8.7375,3030.64,0,1,0,0,0,1,0
4344,1824,471,167,392,1211,2.820359281437126,8761.76,0,0,1,0,1,0,0
4778,3010,110,308,97,1349,0.35714285714285715,5352.86,0,1,0,0,0,1,0
220,1970,701,246,190,813,2.8495934959349594,442.43,0,0,0,1,1,0,0
2752,4272,993,196,195,318,5.066326530612245,7062.54,0,0,1,0,0,1,0
2403,2443,470,252,334,394,1.8650793650793651,4099.18,0,0,0,1,0,1,0
4961,3390,778,175,83,379,4.445714285714286,12242.39,0,0,1,0,0,0,1
3011,3448,277,43,251,705,6.441860465116279,8997.63,0,1,0,0,0,1,0
899,1701,892,264,70,794,3.378787878787879,1963.19,0,0,0,1,1,0,0
3480,2893,371,311,292,1498,1.1929260450160772,4909.98,0,0,1,0,0,0,1
2206,3437,417,229,340,1724,1.8209606986899562,3661.08,0,1,0,0,1,0,0
1209,2190,46,41,385,1042,1.1219512195121952,1719.91,0,1,0,0,0,1,0
1350,1351,477,409,700,827,1.1662591687041566,1952.5,0,1,0,0,0,0,1
2740,270,975,432,458,149,2.2569444444444446,4753.15,0,0,1,0,0,0,1
1749,2909,725,266,141,558,2.725563909774436,3477.57,0,1,0,0,0,0,1
1445,2454,990,491,140,1036,2.016293279022403,2448.89,0,1,0,0,1,0,0
3056,1873,268,242,75,742,1.1074380165289257,4102.88,0,0,1,0,0,0,1
2546,3854,518,450,100,462,1.1511111111111112,3448.08,0,0,0,1,0,0,1
3464,4091,676,224,657,1649,3.017857142857143,7087.4,0,1,0,0,1,0,0
